building_id,district_id,ward_id,count_floors_pre_eq,count_floors_post_eq,floors_diff,mun_id,grade
23a73d9c54de,39,392012,3,3,0,3920,4
390b95c6f49,39,392012,3,3,0,3920,4
390b9f4da09,39,392013,2,2,0,3920,4
390b9f4dcc6,39,392013,2,2,0,3920,4
390ef0119c7,39,392102,2,2,0,3921,4
390ef011cec,39,392102,2,2,0,3921,4
23a961f6b426,39,392104,2,2,0,3921,4
390f032502d,39,392104,2,2,0,3921,4
390f32d374c,39,392109,3,3,0,3921,4
23a97fc44bee,39,392109,2,2,0,3921,4
3912a034ed6,39,392201,2,2,0,3922,4
3912a9be3ca,39,392202,2,2,0,3922,4
3912b3479e7,39,392203,2,2,0,3922,4
391659e1dec,39,392301,1,1,0,3923,4
39169ca3725,39,392308,2,2,0,3923,4
391dcd3b31d,39,392501,2,2,0,3925,4
391dd6c40a3,39,392502,3,3,0,3925,4
391de04d9d9,39,392503,2,2,0,3925,4
391de04daa6,39,392503,2,2,0,3925,4
391de9d6ecb,39,392504,2,2,0,3925,4
23b2b81c4c37,39,392505,2,2,0,3925,4
391df36099a,39,392505,2,2,0,3925,4
391df360ea8,39,392505,3,3,0,3925,4
391df361039,39,392505,3,3,0,3925,4
391e06732ae,39,392507,2,2,0,3925,4
391e0ffc6d4,39,392508,2,2,0,3925,4
3921c9a90d9,39,392608,1,1,0,3926,4
392553a69f2,39,392703,2,2,0,3927,4
392579cc908,39,392707,1,1,0,3927,4
23bbfc603d5e,39,392903,2,2,0,3929,4
23c0b063c75e,39,393105,3,3,0,3931,4
39346a08467,39,393108,2,2,0,3931,4
39347391a81,39,393109,2,2,0,3931,4
39347391f2f,39,393109,2,2,0,3931,4
39381a2b5ef,39,393207,2,2,0,3932,4
393bb73becf,39,393304,3,3,0,3933,4
393f544c802,39,393401,2,2,0,3934,4
393f544cfd5,39,393401,3,3,0,3934,4
393f544dac6,39,393401,2,2,0,3934,4
393f8d849f0,39,393407,3,3,0,3934,4
39430df9651,39,393501,2,2,0,3935,4
39430df96b5,39,393501,2,2,0,3935,4
23ca1274a856,39,393508,2,2,0,3935,4
394350bac69,39,393508,3,3,0,3935,4
39435a441b8,39,393509,3,3,0,3935,4
39435a443ac,39,393509,3,3,0,3935,4
3946d12efc8,39,393602,2,2,0,3936,4
3946dab8b5a,39,393603,2,2,0,3936,4
23cc5a94ed7f,39,393606,2,2,0,3936,4
394700de81d,39,393607,3,3,0,3936,4
23cc608b4b7f,39,393607,2,2,0,3936,4
394713f0eda,39,393609,2,2,0,3936,4
23cc6c76afbe,39,393609,1,1,0,3936,4
394a815253a,39,393701,2,2,0,3937,4
394a9465562,39,393703,2,2,0,3937,4
394ab101688,39,393706,2,2,0,3937,4
394ac4141f5,39,393708,2,2,0,3937,4
23cec082b6e6,39,393709,2,2,0,3937,4
394acd9e044,39,393709,2,2,0,3937,4
23d0f0cb2dd6,39,393803,1,1,0,3938,4
23d102acadae,39,393806,2,2,0,3938,4
23d108a27b27,39,393807,2,2,0,3938,4
394e7dc099a,39,393808,2,2,0,3938,4
23d10e987396,39,393808,2,2,0,3938,4
394e7dc142f,39,393808,2,2,0,3938,4
394e874a407,39,393809,2,2,0,3938,4
23d344d6df0f,39,393903,2,2,0,3939,4
395207be63e,39,393903,2,2,0,3939,4
3952245a767,39,393906,2,2,0,3939,4
3952376d33e,39,393908,2,2,0,3939,4
3952376d851,39,393908,2,2,0,3939,4
3955c16aeb8,39,394003,2,2,0,3940,4
3955f119e6a,39,394008,3,3,0,3940,4
3955faa33b9,39,394009,2,2,0,3940,4
3955faa354e,39,394009,2,2,0,3940,4
39597b17cff,39,394103,2,2,0,3941,4
395d21b1353,39,394201,1,1,0,3942,4
395d3e4d675,39,394204,2,2,0,3942,4
395d3e4d8cc,39,394204,2,2,0,3942,4
395d3e4dabf,39,394204,2,2,0,3942,4
3960db5e3fa,39,394301,1,1,0,3943,4
3964950ab3b,39,394401,2,2,0,3944,4
39649e94b82,39,394402,2,2,0,3944,4
3964b1a6b9f,39,394404,3,3,0,3944,4
23deef0843ae,39,394404,1,1,0,3944,4
3964b1a70b0,39,394404,1,1,0,3944,4
3964b1a7a0e,39,394404,2,2,0,3944,4
3964b1a7ff1,39,394404,2,2,0,3944,4
3964c4b9bc3,39,394406,2,2,0,3944,4
3964d7cce35,39,394408,2,2,0,3944,4
3964d7cd6d0,39,394408,2,2,0,3944,4
3964eae10b0,39,394410,2,2,0,3944,4
3964eae162d,39,394410,2,2,0,3944,4
3964eae35d2,39,394410,2,2,0,3944,4
23df12ce6bf6,39,394410,2,2,0,3944,4
3964eae58f3,39,394410,2,2,0,3944,4
23df18c1bcb7,39,394411,2,2,0,3944,4
3965077b93a,39,394413,1,1,0,3944,4
3965077fa7f,39,394413,2,2,0,3944,4
39650780b46,39,394413,2,2,0,3944,4
396c2500065,39,394604,2,2,0,3946,4
23e3b4ed610e,39,394609,2,2,0,3946,4
39738546aef,39,394802,2,2,0,3948,4
39738ed016c,39,394803,3,3,0,3948,4
23e8452dc837,39,394805,2,2,0,3948,4
39775b8f805,39,394905,1,1,0,3949,4
39775b8f86e,39,394905,1,1,0,3949,4
397af89fb06,39,395002,2,2,0,3950,4
23ece159a33e,39,395003,2,2,0,3950,4
23ece159e5a7,39,395003,2,2,0,3950,4
23ece74fb31f,39,395004,3,3,0,3950,4
397b284f09a,39,395007,2,2,0,3950,4
397eb24c62a,39,395102,2,2,0,3951,4
397eb24ce66,39,395102,1,1,0,3951,4
397ec55f333,39,395104,2,2,0,3951,4
397ee1fbafb,39,395107,2,2,0,3951,4
23ef533326d7,39,395108,2,2,0,3951,4
23f18f675fc6,39,395204,2,2,0,3952,4
39829ba881e,39,395207,2,2,0,3952,4
39861c1c59e,39,395301,2,2,0,3953,4
398625a5cee,39,395302,3,3,0,3953,4
398625a5f40,39,395302,3,3,0,3953,4
39862f2ee55,39,395303,2,2,0,3953,4
39862f2eebd,39,395303,2,2,0,3953,4
23f3dd7d9d5f,39,395303,1,1,0,3953,4
398638b8c3e,39,395304,2,2,0,3953,4
39864241c83,39,395305,2,2,0,3953,4
39864241dab,39,395305,2,2,0,3953,4
398655551b4,39,395307,3,3,0,3953,4
23f3fb4b025f,39,395308,2,2,0,3953,4
3989d5c8c21,39,395401,2,2,0,3954,4
3989d5c906f,39,395401,2,2,0,3954,4
3989d5c9134,39,395401,3,3,0,3954,4
3989d5c91fa,39,395401,2,2,0,3954,4
3989f265709,39,395404,3,3,0,3954,4
3989fbf036b,39,395405,2,2,0,3954,4
23f64f571d0f,39,395408,2,2,0,3954,4
399152ab63d,39,395602,1,1,0,3956,4
399152acaeb,39,395602,1,1,0,3956,4
39915c3503a,39,395603,2,2,0,3956,4
39915c350a6,39,395603,2,2,0,3956,4
39915c35168,39,395603,2,2,0,3956,4
39915c3535b,39,395603,2,2,0,3956,4
39915c3567c,39,395603,2,2,0,3956,4
39915c35812,39,395603,2,2,0,3956,4
3991956f03d,39,395609,2,2,0,3956,4
399502ceda0,39,395701,1,1,0,3957,4
399528f4993,39,395705,2,2,0,3957,4
39954590c4f,39,395708,2,2,0,3957,4
39954590de3,39,395708,1,1,0,3957,4
3998e2a0ee6,39,395805,2,2,0,3958,4
3998e2a1330,39,395805,2,2,0,3958,4
3998e2a14be,39,395805,3,3,0,3958,4
3998e2a1c92,39,395805,2,2,0,3958,4
3998e2a1cf5,39,395805,3,3,0,3958,4
3998e2a207b,39,395805,2,2,0,3958,4
399cc27347a,39,395909,2,2,0,3959,4
39a0395e0f6,39,396002,1,1,0,3960,4
39a0395e221,39,396002,1,1,0,3960,4
39a0395e4e2,39,396002,1,1,0,3960,4
240423dbaff6,39,396002,2,2,0,3960,4
39a042e73ef,39,396003,2,2,0,3960,4
39a04c72822,39,396004,1,1,0,3960,4
240435bd1477,39,396005,3,3,0,3960,4
39a05f83d4c,39,396006,1,1,0,3960,4
39a05f8532a,39,396006,1,1,0,3960,4
240441a82a97,39,396007,2,2,0,3960,4
39a0690dba0,39,396007,2,2,0,3960,4
39a0690e7b8,39,396007,2,2,0,3960,4
240441a947be,39,396007,2,2,0,3960,4
39a0690fec8,39,396007,2,2,0,3960,4
240441aa2667,39,396007,2,2,0,3960,4
2404538afe46,39,396010,1,1,0,3960,4
39a08f32986,39,396011,2,2,0,3960,4
39a08f330ed,39,396011,2,2,0,3960,4
39a08f335a0,39,396011,2,2,0,3960,4
39a08f33b77,39,396011,2,2,0,3960,4
24045980950e,39,396011,2,2,0,3960,4
39a08f34c49,39,396011,2,2,0,3960,4
39a3e9811bf,39,396101,2,2,0,3961,4
240671f1226f,39,396101,2,2,0,3961,4
240677e68e3f,39,396102,2,2,0,3961,4
240677e6a5af,39,396102,2,2,0,3961,4
240677e6ad7e,39,396102,2,2,0,3961,4
39a3f30b777,39,396102,1,1,0,3961,4
39a3f30bafa,39,396102,2,2,0,3961,4
39a3f30c2c7,39,396102,2,2,0,3961,4
24067ddc86af,39,396103,3,3,0,3961,4
39a4061dca6,39,396104,2,2,0,3961,4
39a422b9ef9,39,396107,2,2,0,3961,4
24069ba9dff6,39,396108,2,2,0,3961,4
39a435cc74f,39,396109,2,2,0,3961,4
39a435cc7af,39,396109,2,2,0,3961,4
39a7acb7171,39,396202,2,2,0,3962,4
39a7bfca515,39,396204,1,1,0,3962,4
39a7c9534f4,39,396205,1,1,0,3962,4
39a7e5ef93a,39,396208,2,2,0,3962,4
39a7e5efbfb,39,396208,2,2,0,3962,4
23e3972051fe,39,394604,1,2,-1,3946,4
396c3812bd8,39,394606,1,2,-1,3946,4
23ef59293e86,39,395109,1,2,-1,3951,4
390b4977bff,39,392004,2,5,-3,3920,4
390b95c4bc0,39,392012,2,5,-3,3920,4
39a08f33ca8,39,396011,2,5,-3,3960,4
395997b396f,39,394106,3,1,2,3941,3
3964950b24a,39,394401,4,2,2,3944,3
3964b1a73d1,39,394404,3,1,2,3944,3
3964e1575e6,39,394409,3,1,2,3944,3
23df0cd7083f,39,394409,3,1,2,3944,3
3964e15819c,39,394409,3,1,2,3944,3
39775b8fa5b,39,394905,3,1,2,3949,3
23f6436b4786,39,395406,3,1,2,3954,3
38c831cc121,39,390203,3,2,1,3902,3
38c844df338,39,390205,3,2,1,3902,3
38cbf5010d2,39,390304,2,1,1,3903,3
38cfd4d3922,39,390408,2,1,1,3904,3
38cfd4d3b19,39,390408,2,1,1,3904,3
38e62556737,39,391007,3,2,1,3910,3
38ed72899ca,39,391203,3,2,1,3912,3
38f122ad5e6,39,391302,3,2,1,3913,3
38f4d2d1aff,39,391401,3,2,1,3914,3
38f4d2d1e1b,39,391401,3,2,1,3914,3
38f4dc59b9b,39,391402,3,2,1,3914,3
38f4e5e2bd9,39,391403,3,2,1,3914,3
38f4e5e2ef8,39,391403,3,2,1,3914,3
38f4e5e415b,39,391403,3,2,1,3914,3
38f4e5e45a3,39,391403,3,2,1,3914,3
38f4ef6c066,39,391404,3,2,1,3914,3
38f4ef6cc81,39,391404,3,2,1,3914,3
38f51591a66,39,391408,3,2,1,3914,3
38f51f1b01b,39,391409,3,2,1,3914,3
390b2cdbd98,39,392001,2,1,1,3920,3
390b2cdc1e1,39,392001,2,1,1,3920,3
390b3665283,39,392002,2,1,1,3920,3
390b6f9f095,39,392008,3,2,1,3920,3
390b79272c0,39,392009,3,2,1,3920,3
390b82b1a76,39,392010,3,2,1,3920,3
390bb25f57a,39,392015,3,2,1,3920,3
390bb260db3,39,392015,3,2,1,3920,3
390f16372fe,39,392106,3,2,1,3921,3
3912b347922,39,392203,2,1,1,3922,3
39166cf49c2,39,392303,3,2,1,3923,3
3916767da65,39,392304,3,2,1,3923,3
3916767e364,39,392304,3,2,1,3923,3
3916767eb94,39,392304,3,2,1,3923,3
39169319eaf,39,392307,3,2,1,3923,3
392186e72f1,39,392601,2,1,1,3926,3
392186e73be,39,392601,2,1,1,3926,3
3921b696632,39,392606,2,1,1,3926,3
39254093e1f,39,392701,3,2,1,3927,3
392cbd7738a,39,392902,3,2,1,3929,3
392cc700498,39,392903,3,2,1,3929,3
392cda12d4d,39,392905,2,1,1,3929,3
392cf6aeeda,39,392908,2,1,1,3929,3
393443e3367,39,393104,2,1,1,3931,3
393456f5c77,39,393106,2,1,1,3931,3
23c0bc4f4372,39,393107,3,2,1,3931,3
3934607ef76,39,393107,2,1,1,3931,3
393810a21c7,39,393206,2,1,1,3932,3
393bb73bda0,39,393304,3,2,1,3933,3
393bd3d8566,39,393307,2,1,1,3933,3
393f544d3be,39,393401,3,2,1,3934,3
393f5dd6270,39,393402,3,2,1,3934,3
393f70e8864,39,393404,2,1,1,3934,3
39432a95bcb,39,393504,3,2,1,3935,3
39432a95db9,39,393504,3,2,1,3935,3
39432a95e82,39,393504,3,2,1,3935,3
39432a96330,39,393504,3,2,1,3935,3
39470a67a51,39,393608,3,2,1,3936,3
39522de3d22,39,393907,2,1,1,3939,3
3955de07169,39,394006,3,2,1,3940,3
3955faa36db,39,394009,2,1,1,3940,3
39596804a23,39,394101,3,2,1,3941,3
3.96E+297,39,394102,3,2,1,3941,3
39598e2b996,39,394105,3,2,1,3941,3
3960ee71675,39,394303,2,1,1,3943,3
23dedd26fe6f,39,394401,3,2,1,3944,3
23deef08b4f6,39,394404,2,1,1,3944,3
3964f469025,39,394411,2,1,1,3944,3
396c2500514,39,394604,2,1,1,3946,3
396c4b25a64,39,394608,3,2,1,3946,3
3977356a05a,39,394901,2,1,1,3949,3
23ea8d4dc70e,39,394903,3,2,1,3949,3
23f3dd7d9977,39,395303,3,2,1,3953,3
3989d5c9516,39,395401,3,2,1,3954,3
23f63189ead7,39,395403,2,1,1,3954,3
398a05787f0,39,395406,3,2,1,3954,3
399152ab570,39,395602,3,2,1,3956,3
39918be4a1f,39,395608,3,2,1,3956,3
3991956d2f5,39,395609,3,2,1,3956,3
23fafd64ba57,39,395609,2,1,1,3956,3
3991956f1d2,39,395609,3,2,1,3956,3
23fd3f8ea94e,39,395706,3,2,1,3957,3
3998e2a1075,39,395805,3,2,1,3958,3
399c92c40da,39,395904,2,1,1,3959,3
39a02fd494b,39,396001,3,2,1,3960,3
39a072975a2,39,396008,3,2,1,3960,3
39a7bfca067,39,396204,2,1,1,3962,3
38c4650b9bd,39,390101,3,3,0,3901,3
38c4650ba83,39,390101,2,2,0,3901,3
237abf2750c6,39,390101,3,3,0,3901,3
38c46e94fd9,39,390102,3,3,0,3901,3
38c46e952f2,39,390102,3,3,0,3901,3
38c46e9535f,39,390102,3,3,0,3901,3
38c4781e6be,39,390103,3,3,0,3901,3
38c4781e77e,39,390103,3,3,0,3901,3
38c49e441e5,39,390107,2,2,0,3901,3
38c49e443da,39,390107,3,3,0,3901,3
38c49e445d0,39,390107,3,3,0,3901,3
38c4a7cd670,39,390108,2,2,0,3901,3
38c81eb8355,39,390201,2,2,0,3902,3
38c81eb8679,39,390201,2,2,0,3902,3
38c81eb873d,39,390201,2,2,0,3902,3
237d13335406,39,390201,2,2,0,3902,3
38c81eb892e,39,390201,2,2,0,3902,3
38c81eb8b27,39,390201,2,2,0,3902,3
38c81eb8e4a,39,390201,2,2,0,3902,3
38c81eb935d,39,390201,2,2,0,3902,3
38c82841c2e,39,390202,2,2,0,3902,3
38c82841e87,39,390202,2,2,0,3902,3
38c8284201b,39,390202,2,2,0,3902,3
237d19294c77,39,390202,2,2,0,3902,3
38c828421aa,39,390202,2,2,0,3902,3
38c8284220f,39,390202,2,2,0,3902,3
38c828422ce,39,390202,2,2,0,3902,3
38c828423fe,39,390202,2,2,0,3902,3
38c828424c2,39,390202,2,2,0,3902,3
38c831cb05a,39,390203,2,2,0,3902,3
38c831cb185,39,390203,2,2,0,3902,3
38c831cb762,39,390203,2,2,0,3902,3
237d1f1f48ce,39,390203,2,2,0,3902,3
237d1f1f5c56,39,390203,2,2,0,3902,3
237d1f1f6427,39,390203,2,2,0,3902,3
38c831cbf95,39,390203,2,2,0,3902,3
38c831cc1ee,39,390203,2,2,0,3902,3
38c83b55037,39,390204,3,3,0,3902,3
38c83b55160,39,390204,2,2,0,3902,3
38c83b5522d,39,390204,2,2,0,3902,3
38c83b552f3,39,390204,2,2,0,3902,3
38c83b55805,39,390204,2,2,0,3902,3
237d25157406,39,390204,2,2,0,3902,3
38c83b55b29,39,390204,2,2,0,3902,3
38c83b55eaa,39,390204,3,3,0,3902,3
38c83b563c0,39,390204,3,3,0,3902,3
38c844de45c,39,390205,2,2,0,3902,3
38c844de8a8,39,390205,2,2,0,3902,3
38c844de912,39,390205,2,2,0,3902,3
38c844de9db,39,390205,3,3,0,3902,3
38c844dedc3,39,390205,2,2,0,3902,3
38cbe1ee502,39,390302,2,2,0,3903,3
237d2b0b8f9f,39,390205,3,3,0,3902,3
38c844df7e9,39,390205,2,2,0,3902,3
237d2b0bbe7f,39,390205,3,3,0,3902,3
38c844df9d8,39,390205,3,3,0,3902,3
38c844dfa42,39,390205,2,2,0,3902,3
38c844dfaa5,39,390205,2,2,0,3902,3
38c844dfb67,39,390205,2,2,0,3902,3
38c844dfc99,39,390205,1,1,0,3902,3
237d31009dae,39,390206,3,3,0,3902,3
38c84e67697,39,390206,2,2,0,3902,3
38c84e67884,39,390206,3,3,0,3902,3
38c84e678e6,39,390206,2,2,0,3902,3
38c84e67add,39,390206,3,3,0,3902,3
38c84e67e67,39,390206,2,2,0,3902,3
38c84e67f90,39,390206,2,2,0,3902,3
38c84e67ff5,39,390206,2,2,0,3902,3
237d310139ef,39,390206,3,3,0,3902,3
38c84e68696,39,390206,3,3,0,3902,3
38c857f0f0a,39,390207,2,2,0,3902,3
38c857f0f6d,39,390207,2,2,0,3902,3
38c857f147a,39,390207,2,2,0,3902,3
38c857f15a8,39,390207,2,2,0,3902,3
237d3cecb1b6,39,390208,3,3,0,3902,3
38c8617abc5,39,390208,2,2,0,3902,3
38c86b036ef,39,390209,2,2,0,3902,3
38c86b037bf,39,390209,2,2,0,3902,3
38c86b039ac,39,390209,2,2,0,3902,3
38c86b03a0f,39,390209,3,3,0,3902,3
38c86b03d96,39,390209,2,2,0,3902,3
38c86b03e61,39,390209,2,2,0,3902,3
38c86b03f8e,39,390209,2,2,0,3902,3
38c86b04054,39,390209,3,3,0,3902,3
38c86b040b2,39,390209,2,2,0,3902,3
38c86b04370,39,390209,2,2,0,3902,3
237d42e2b5de,39,390209,2,2,0,3902,3
38cbd865079,39,390301,2,2,0,3903,3
38cbeb77c47,39,390303,2,2,0,3903,3
38cc119d4b9,39,390307,2,2,0,3903,3
38cc1b26c6a,39,390308,2,2,0,3903,3
38cf92117bc,39,390401,2,2,0,3904,3
38cfc1c0c26,39,390406,1,1,0,3904,3
38cfc1c0e14,39,390406,1,1,0,3904,3
38cfcb4a0ab,39,390407,2,2,0,3904,3
38cfcb4a303,39,390407,2,2,0,3904,3
38cfd4d398b,39,390408,2,2,0,3904,3
38cfde5cb5b,39,390409,2,2,0,3904,3
2381eafa04c7,39,390409,2,2,0,3904,3
38d34bbe9ec,39,390501,2,2,0,3905,3
23840f574e27,39,390501,2,2,0,3905,3
2384154caa57,39,390502,2,2,0,3905,3
38d355477db,39,390502,2,2,0,3905,3
38d37b6d16f,39,390506,2,2,0,3905,3
38d38e7ffa1,39,390508,2,2,0,3905,3
38d3980961e,39,390509,2,2,0,3905,3
38d70ef44fa,39,390602,2,2,0,3906,3
38d7187d9eb,39,390603,2,2,0,3906,3
38d72206e6e,39,390604,2,2,0,3906,3
38d72b904f1,39,390605,2,2,0,3906,3
38d72b906e4,39,390605,2,2,0,3906,3
38d73ea31f3,39,390607,2,2,0,3906,3
38d73ea37ca,39,390607,2,2,0,3906,3
38d73ea3831,39,390607,2,2,0,3906,3
38d73ea4000,39,390607,2,2,0,3906,3
38d7482c93e,39,390608,2,2,0,3906,3
38d751b601c,39,390609,2,2,0,3906,3
38d751b627a,39,390609,2,2,0,3906,3
23869311e81e,39,390609,2,2,0,3906,3
23869311ec06,39,390609,2,2,0,3906,3
38d751b6530,39,390609,1,1,0,3906,3
38de78c41af,39,390801,2,2,0,3908,3
238b11705657,39,390802,2,2,0,3908,3
38de824dae6,39,390802,2,2,0,3908,3
38de8bd6c53,39,390803,2,2,0,3908,3
38de8bd6cbe,39,390803,2,2,0,3908,3
38de8bd6d86,39,390803,2,2,0,3908,3
38de8bd6eaf,39,390803,2,2,0,3908,3
38de9560787,39,390804,2,2,0,3908,3
38de9560976,39,390804,2,2,0,3908,3
38de9560a40,39,390804,2,2,0,3908,3
38de9ee9a1f,39,390805,2,2,0,3908,3
38dea873039,39,390806,2,2,0,3908,3
38deb1fce24,39,390807,2,2,0,3908,3
38deb1fd0e5,39,390807,2,2,0,3908,3
238b2f3e3c3f,39,390807,2,2,0,3908,3
38deb1fd401,39,390807,2,2,0,3908,3
38debb85d3a,39,390808,2,2,0,3908,3
38dec50f2f7,39,390809,2,2,0,3908,3
38dec50f672,39,390809,2,2,0,3908,3
38e23270cdd,39,390901,2,2,0,3909,3
38e2327150f,39,390901,2,2,0,3909,3
38e23bf9fd7,39,390902,1,1,0,3909,3
38e23bfa03c,39,390902,1,1,0,3909,3
38e23bfa4eb,39,390902,1,1,0,3909,3
238d657c74ef,39,390902,2,2,0,3909,3
238d6b721b57,39,390903,2,2,0,3909,3
38e2458384c,39,390903,2,2,0,3909,3
38e24584bd6,39,390903,2,2,0,3909,3
38e24584c39,39,390903,1,1,0,3909,3
38e24f0d4a5,39,390904,2,2,0,3909,3
238d71687187,39,390904,2,2,0,3909,3
238d716888f7,39,390904,2,2,0,3909,3
38e25896992,39,390905,2,2,0,3909,3
38e26ba9694,39,390907,2,2,0,3909,3
38e26ba9ed0,39,390907,2,2,0,3909,3
238d893fa767,39,390908,2,2,0,3909,3
238d8f35941e,39,390909,2,2,0,3909,3
38e5ff305cf,39,391003,2,2,0,3910,3
38e27ebc2dc,39,390909,2,2,0,3909,3
38e5ec1d4e8,39,391001,2,2,0,3910,3
38e5ec1d5b2,39,391001,2,2,0,3910,3
38e5f5a6b64,39,391002,2,2,0,3910,3
38e5f5a6d5b,39,391002,2,2,0,3910,3
38e5f5a6dba,39,391002,2,2,0,3910,3
38e5f5a7142,39,391002,2,2,0,3910,3
238fb98883e6,39,391002,2,2,0,3910,3
38e5f5a7526,39,391002,2,2,0,3910,3
38e5ff301e6,39,391003,2,2,0,3910,3
38e5ff3030e,39,391003,2,2,0,3910,3
38e5ff306f8,39,391003,2,2,0,3910,3
38e5ff30761,39,391003,2,2,0,3910,3
38e5ff30823,39,391003,2,2,0,3910,3
38e608b9805,39,391004,2,2,0,3910,3
38e61242e82,39,391005,2,2,0,3910,3
38e61242f47,39,391005,1,1,0,3910,3
38e61bcc49e,39,391006,2,2,0,3910,3
38e61bcc62a,39,391006,2,2,0,3910,3
38e61bcc7bf,39,391006,2,2,0,3910,3
38e61bcca18,39,391006,2,2,0,3910,3
38e61bcca78,39,391006,1,1,0,3910,3
38e61bccd35,39,391006,2,2,0,3910,3
38e61bcd5cc,39,391006,2,2,0,3910,3
38e62555a59,39,391007,2,2,0,3910,3
38e62555abc,39,391007,2,2,0,3910,3
38e62555ea4,39,391007,1,1,0,3910,3
38e62556226,39,391007,2,2,0,3910,3
238fd755d946,39,391007,2,2,0,3910,3
38e62556481,39,391007,1,1,0,3910,3
38e625564e0,39,391007,2,2,0,3910,3
38e625569f5,39,391007,2,2,0,3910,3
38e62edf2cd,39,391008,2,2,0,3910,3
38e62edf522,39,391008,2,2,0,3910,3
38e63868adf,39,391009,2,2,0,3910,3
38e63869183,39,391009,2,2,0,3910,3
38e9a5ca26b,39,391101,2,2,0,3911,3
38e9af533d6,39,391102,2,2,0,3911,3
38e9cbef947,39,391105,2,2,0,3911,3
38e9cbef9ab,39,391105,2,2,0,3911,3
38e9cbefade,39,391105,2,2,0,3911,3
38e9cbefba1,39,391105,2,2,0,3911,3
38e9cbefc06,39,391105,2,2,0,3911,3
38e9cbefd37,39,391105,2,2,0,3911,3
38e9d578dd5,39,391106,2,2,0,3911,3
38e9d578f6a,39,391106,1,1,0,3911,3
38e9d579095,39,391106,2,2,0,3911,3
38e9d5793ae,39,391106,2,2,0,3911,3
38ed728996e,39,391203,2,2,0,3912,3
2392256be02f,39,391106,2,2,0,3911,3
38e9df02a92,39,391107,2,2,0,3911,3
38e9e88bf25,39,391108,3,3,0,3911,3
239231577b1e,39,391108,2,2,0,3911,3
38e9f215154,39,391109,2,2,0,3911,3
2392374d3127,39,391109,2,2,0,3911,3
38e9f215286,39,391109,2,2,0,3911,3
38ed5f766f1,39,391201,2,2,0,3912,3
38ed5f7675b,39,391201,2,2,0,3912,3
38ed69000f8,39,391202,2,2,0,3912,3
38ed6900226,39,391202,2,2,0,3912,3
23946795e697,39,391203,2,2,0,3912,3
38ed7289775,39,391203,2,2,0,3912,3
23946d8bbbdf,39,391204,3,3,0,3912,3
38ed859c1bb,39,391205,3,3,0,3912,3
38ed859c475,39,391205,3,3,0,3912,3
38ed859c4dc,39,391205,3,3,0,3912,3
38ed859c668,39,391205,3,3,0,3912,3
23947381d38f,39,391205,3,3,0,3912,3
38ed859c8c0,39,391205,3,3,0,3912,3
38ed859c988,39,391205,3,3,0,3912,3
38ed859cabb,39,391205,3,3,0,3912,3
38ed859cd11,39,391205,3,3,0,3912,3
38ed8f25839,39,391206,2,2,0,3912,3
38ed8f25907,39,391206,3,3,0,3912,3
2394797781c6,39,391206,2,2,0,3912,3
38ed8f25bba,39,391206,3,3,0,3912,3
38ed8f25c23,39,391206,3,3,0,3912,3
38ed8f26008,39,391206,3,3,0,3912,3
38ed8f2606b,39,391206,3,3,0,3912,3
38ed98aef7f,39,391207,2,2,0,3912,3
23947f6d6e7e,39,391207,2,2,0,3912,3
38ed98af29f,39,391207,2,2,0,3912,3
38ed98af303,39,391207,2,2,0,3912,3
38ed98af42e,39,391207,2,2,0,3912,3
38ed98af492,39,391207,3,3,0,3912,3
38ed98af4f6,39,391207,2,2,0,3912,3
38ed98af55c,39,391207,2,2,0,3912,3
23948563303f,39,391208,3,3,0,3912,3
38eda2385a1,39,391208,2,2,0,3912,3
38eda238667,39,391208,3,3,0,3912,3
38eda23872e,39,391208,3,3,0,3912,3
38eda23885c,39,391208,3,3,0,3912,3
38eda2389ec,39,391208,3,3,0,3912,3
2.39486E+11,39,391208,2,2,0,3912,3
38edabc1d4d,39,391209,2,2,0,3912,3
38edabc1db2,39,391209,2,2,0,3912,3
38edabc20d1,39,391209,2,2,0,3912,3
38edabc2130,39,391209,2,2,0,3912,3
38edabc21fe,39,391209,2,2,0,3912,3
38edabc2454,39,391209,2,2,0,3912,3
38f119236d0,39,391301,2,2,0,3913,3
38f119237fa,39,391301,2,2,0,3913,3
2396afb675f6,39,391301,2,2,0,3913,3
38f122acc25,39,391302,2,2,0,3913,3
38f122acedc,39,391302,3,3,0,3913,3
38f122ad072,39,391302,2,2,0,3913,3
38f122ad32e,39,391302,2,2,0,3913,3
38f122ad38f,39,391302,2,2,0,3913,3
38f122ad51a,39,391302,2,2,0,3913,3
38f122ad70f,39,391302,3,3,0,3913,3
38f122ad9d0,39,391302,2,2,0,3913,3
38f122ada93,39,391302,2,2,0,3913,3
38f12c35ebd,39,391303,2,2,0,3913,3
38f12c361d6,39,391303,3,3,0,3913,3
38f12c36b9d,39,391303,2,2,0,3913,3
38f12c37437,39,391303,2,2,0,3913,3
38f12c3781b,39,391303,2,2,0,3913,3
38f12c379ab,39,391303,1,1,0,3913,3
38f12c37ad7,39,391303,2,2,0,3913,3
38f12c3875a,39,391303,2,2,0,3913,3
38f12c388ef,39,391303,2,2,0,3913,3
38f135bf8c3,39,391304,3,3,0,3913,3
2396c197edff,39,391304,3,3,0,3913,3
38f13f48ce5,39,391305,2,2,0,3913,3
